The Label of this picture is: ,2
0: ,10.5
1: ,10.5
2: ,10.5
3: ,21.1
4: ,5.3
5: ,10.5
6: ,5.3
7: ,10.5
8: ,10.5
9: ,5.3
Wrong

This is test number: ,4261
The Label of this picture is: ,5
0: ,10.8
1: ,5.4
2: ,5.4
3: ,21.6
4: ,2.7
5: ,21.6
6: ,10.8
7: ,5.4
8: ,10.8
9: ,5.4
TOP 5

This is test number: ,4262
The Label of this picture is: ,1
0: ,11.1
1: ,22.2
2: ,5.6
3: ,2.8
4: ,11.1
5: ,5.6
6: ,5.6
7: ,22.2
8: ,2.8
9: ,11.1
TOP 5

This is test number: ,4263
The Label of this picture is: ,5
0: ,13.3
1: ,6.7
2: ,6.7
3: ,13.3
4: ,3.3
5: ,26.7
6: ,6.7
7: ,3.3
8: ,13.3
9: ,6.7
Correct

This is test number: ,4264
The Label of this picture is: ,1
0: ,7.1
1: ,28.6
2: ,7.1
3: ,3.6
4: ,14.3
5: ,7.1
6: ,7.1
7: ,14.3
8: ,3.6
9: ,7.1
Correct

This is test number: ,4265
The Label of this picture is: ,4
0: ,5.7
1: ,11.4
2: ,11.4
3: ,5.7
4: ,22.9
5: ,5.7
6: ,2.9
7: ,11.4
8: ,11.4
9: ,11.4
Correct

This is test number: ,4266
The Label of this picture is: ,4
0: ,6.7
1: ,13.3
2: ,6.7
3: ,3.3
4: ,26.7
5: ,6.7
6: ,6.7
7: ,13.3
8: ,3.3
9: ,13.3
Correct

This is test number: ,4267
The Label of this picture is: ,1
0: ,12.9
1: ,25.8
2: ,3.2
3: ,3.2
4: ,12.9
5: ,6.5
6: ,6.5
7: ,12.9
8: ,3.2
9: ,12.9
Correct

This is test number: ,4268
The Label of this picture is: ,4
0: ,2.9
1: ,11.4
2: ,11.4
3: ,11.4
4: ,22.9
5: ,5.7
6: ,5.7
7: ,11.4
8: ,5.7
9: ,11.4
Correct

This is test number: ,4269
The Label of this picture is: ,4
0: ,12.3
1: ,24.6
2: ,6.2
3: ,3.1
4: ,24.6
5: ,1.5
6: ,12.3
7: ,6.2
8: ,3.1
9: ,6.2
TOP 5

This is test number: ,4270
The Label of this picture is: ,3
0: ,5.8
1: ,5.8
2: ,5.8
3: ,46.7
4: ,0.7
5: ,11.7
6: ,2.9
7: ,5.8
8: ,11.7
9: ,2.9
Correct

This is test number: ,4271
The Label of this picture is: ,5
0: ,10.8
1: ,5.4
2: ,5.4
3: ,21.6
4: ,2.7
5: ,21.6
6: ,5.4
7: ,5.4
8: ,10.8
9: ,10.8
TOP 5

This is test number: ,4272
The Label of this picture is: ,9
0: ,7.4
1: ,7.4
2: ,7.4
3: ,7.4
4: ,7.4
5: ,7.4
6: ,3.7
7: ,14.8
8: ,7.4
9: ,29.6
Correct

This is test number: ,4273
The Label of this picture is: ,1
0: ,6.7
1: ,26.7
2: ,6.7
3: ,3.3
4: ,13.3
5: ,6.7
6: ,6.7
7: ,13.3
8: ,3.3
9: ,13.3
Correct

This is test number: ,4274
The Label of this picture is: ,2
0: ,18.2
1: ,4.5
2: ,18.2
3: ,9.1
4: ,4.5
5: ,4.5
6: ,4.5
7: ,18.2
8: ,9.1
9: ,9.1
TOP 5

This is test number: ,4275
The Label of this picture is: ,2
0: ,5.9
1: ,11.8
2: ,23.5
3: ,11.8
4: ,5.9
5: ,11.8
6: ,2.9
7: ,11.8
8: ,2.9
9: ,11.8
Correct

This is test number: ,4276
The Label of this picture is: ,3
0: ,2.9
1: ,11.4
2: ,5.7
3: ,45.7
4: ,2.9
5: ,11.4
6: ,2.9
7: ,5.7
8: ,5.7
9: ,5.7
Correct

This is test number: ,4277
The Label of this picture is: ,3
0: ,9.5
1: ,9.5
2: ,9.5
3: ,38.1
4: ,2.4
5: ,9.5
6: ,2.4
7: ,9.5
8: ,4.8
9: ,4.8
Correct

This is test number: ,4278
The Label of this picture is: ,0
0: ,55.2
1: ,6.9
2: ,3.4
3: ,3.4
4: ,3.4
5: ,6.9
6: ,3.4
7: ,6.9
8: ,3.4
9: ,6.9
Correct

This is test number: ,4279
The Label of this picture is: ,2
0: ,7.4
1: ,3.7
2: ,29.6
3: ,14.8
4: ,3.7
5: ,7.4
6: ,3.7
7: ,7.4
8: ,7.4
9: ,14.8
Correct

This is test number: ,4280
The Label of this picture is: ,9
0: ,7.8
1: ,7.8
2: ,7.8
3: ,7.8
4: ,7.8
5: ,3.9
6: ,2.0
7: ,15.7
8: ,7.8
9: ,31.4
Correct

This is test number: ,4281
The Label of this picture is: ,0
0: ,34.8
1: ,8.7
2: ,4.3
3: ,4.3
4: ,4.3
5: ,8.7
6: ,8.7
7: ,8.7
8: ,8.7
9: ,8.7
Correct

This is test number: ,4282
The Label of this picture is: ,0
0: ,27.6
1: ,6.9
2: ,6.9
3: ,6.9
4: ,3.4
5: ,6.9
6: ,6.9
7: ,13.8
8: ,6.9
9: ,13.8
Correct

This is test number: ,4283
The Label of this picture is: ,9
0: ,7.7
1: ,3.8
2: ,7.7
3: ,7.7
4: ,7.7
5: ,7.7
6: ,3.8
7: ,15.4
8: ,7.7
9: ,30.8
Correct

This is test number: ,4284
The Label of this picture is: ,9
0: ,8.7
1: ,8.7
2: ,8.7
3: ,8.7
4: ,8.7
5: ,17.4
6: ,4.3
7: ,8.7
8: ,8.7
9: ,17.4
TOP 5

This is test number: ,4285
The Label of this picture is: ,6
0: ,11.8
1: ,11.8
2: ,5.9
3: ,11.8
4: ,2.9
5: ,11.8
6: ,23.5
7: ,2.9
8: ,11.8
9: ,5.9
Correct

This is test number: ,4286
The Label of this picture is: ,0
0: ,44.4
1: ,5.6
2: ,2.8
3: ,5.6
4: ,5.6
5: ,11.1
6: ,2.8
7: ,5.6
8: ,5.6
9: ,11.1
Correct

This is test number: ,4287
The Label of this picture is: ,9
0: ,16.3
1: ,4.1
2: ,4.1
3: ,4.1
4: ,8.2
5: ,4.1
6: ,2.0
7: ,16.3
8: ,8.2
9: ,32.7
Correct

This is test number: ,4288
The Label of this picture is: ,3
0: ,6.6
1: ,6.6
2: ,6.6
3: ,52.5
4: ,1.6
5: ,6.6
6: ,3.3
7: ,6.6
8: ,6.6
9: ,3.3
Correct

This is test number: ,4289
The Label of this picture is: ,2
0: ,8.0
1: ,8.0
2: ,8.0
3: ,16.0
4: ,4.0
5: ,8.0
6: ,8.0
7: ,16.0
8: ,16.0
9: ,8.0
Wrong

This is test number: ,4290
The Label of this picture is: ,8
0: ,6.3
1: ,3.1
2: ,3.1
3: ,6.3
4: ,6.3
5: ,6.3
6: ,3.1
7: ,3.1
8: ,50.0
9: ,12.5
Correct

This is test number: ,4291
The Label of this picture is: ,4
0: ,7.4
1: ,14.8
2: ,7.4
3: ,7.4
4: ,29.6
5: ,7.4
6: ,7.4
7: ,7.4
8: ,3.7
9: ,7.4
Correct

This is test number: ,4292
The Label of this picture is: ,1
0: ,6.7
1: ,26.7
2: ,6.7
3: ,3.3
4: ,13.3
5: ,6.7
6: ,6.7
7: ,13.3
8: ,3.3
9: ,13.3
Correct

This is test number: ,4293
The Label of this picture is: ,9
0: ,15.1
1: ,7.5
2: ,7.5
3: ,3.8
4: ,7.5
5: ,3.8
6: ,1.9
7: ,15.1
8: ,7.5
9: ,30.2
Correct

This is test number: ,4294
The Label of this picture is: ,9
0: ,10.5
1: ,5.3
2: ,10.5
3: ,10.5
4: ,5.3
5: ,10.5
6: ,5.3
7: ,10.5
8: ,10.5
9: ,21.1
Correct

This is test number: ,4295
The Label of this picture is: ,7
0: ,8.0
1: ,16.0
2: ,8.0
3: ,8.0
4: ,8.0
5: ,8.0
6: ,2.0
7: ,32.0
8: ,2.0
9: ,8.0
Correct

This is test number: ,4296
The Label of this picture is: ,2
0: ,7.4
1: ,7.4
2: ,29.6
3: ,7.4
4: ,7.4
5: ,7.4
6: ,3.7
7: ,14.8
8: ,7.4
9: ,7.4
Correct

This is test number: ,4297
The Label of this picture is: ,7
0: ,8.0
1: ,16.0
2: ,8.0
3: ,8.0
4: ,4.0
5: ,8.0
6: ,4.0
7: ,32.0
8: ,4.0
9: ,8.0
Correct

This is test number: ,4298
The Label of this picture is: ,9
0: ,6.9
1: ,6.9
2: ,6.9
3: ,6.9
4: ,6.9
5: ,13.8
6: ,3.4
7: ,13.8
8: ,6.9
9: ,27.6
Correct

This is test number: ,4299
The Label of this picture is: ,9
0: ,12.9
1: ,6.5
2: ,6.5
3: ,6.5
4: ,6.5
5: ,6.5
6: ,3.2
7: ,12.9
8: ,12.9
9: ,25.8
Correct

This is test number: ,4300
The Label of this picture is: ,5
0: ,9.1
1: ,9.1
2: ,4.5
3: ,18.2
4: ,4.5
5: ,18.2
6: ,4.5
7: ,4.5
8: ,18.2
9: ,9.1
TOP 5

This is test number: ,4301
The Label of this picture is: ,9
0: ,6.7
1: ,6.7
2: ,6.7
3: ,6.7
4: ,6.7
5: ,6.7
6: ,6.7
7: ,13.3
8: ,13.3
9: ,26.7
Correct

This is test number: ,4302
The Label of this picture is: ,5
0: ,9.5
1: ,9.5
2: ,9.5
3: ,19.0
4: ,4.8
5: ,19.0
6: ,9.5
7: ,4.8
8: ,9.5
9: ,4.8
TOP 5

This is test number: ,4303
The Label of this picture is: ,1
0: ,11.4
1: ,22.9
2: ,5.7
3: ,2.9
4: ,11.4
5: ,11.4
6: ,5.7
7: ,11.4
8: ,5.7
9: ,11.4
Correct

This is test number: ,4304
The Label of this picture is: ,1
0: ,7.4
1: ,29.6
2: ,3.7
3: ,3.7
4: ,14.8
5: ,7.4
6: ,7.4
7: ,14.8
8: ,3.7
9: ,7.4
Correct

This is test number: ,4305
The Label of this picture is: ,8
0: ,10.8
1: ,5.4
2: ,2.7
3: ,10.8
4: ,2.7
5: ,5.4
6: ,2.7
7: ,5.4
8: ,43.2
9: ,10.8
Correct

This is test number: ,4306
The Label of this picture is: ,3
0: ,6.7
1: ,13.3
2: ,3.3
3: ,26.7
4: ,6.7
5: ,13.3
6: ,3.3
7: ,6.7
8: ,13.3
9: ,6.7
Correct

This is test number: ,4307
The Label of this picture is: ,5
0: ,7.1
1: ,14.3
2: ,3.6
3: ,14.3
4: ,3.6
5: ,28.6
6: ,7.1
7: ,7.1
8: ,7.1
9: ,7.1
Correct

This is test number: ,4308
The Label of this picture is: ,1
0: ,10.8
1: ,21.6
2: ,5.4
3: ,2.7
4: ,10.8
5: ,10.8
6: ,10.8
7: ,10.8
8: ,5.4
9: ,10.8
Correct

This is test number: ,4309
The Label of this picture is: ,9
0: ,6.5
1: ,12.9
2: ,6.5
3: ,6.5
4: ,12.9
5: ,6.5
6: ,3.2
7: ,12.9
8: ,6.5
9: ,25.8
Correct

This is test number: ,4310
The Label of this picture is: ,5
0: ,14.8
1: ,14.8
2: ,3.7
3: ,7.4
4: ,3.7
5: ,29.6
6: ,3.7
7: ,7.4
8: ,7.4
9: ,7.4
Correct

This is test number: ,4311
The Label of this picture is: ,3
0: ,5.0
1: ,10.0
2: ,5.0
3: ,40.0
4: ,2.5
5: ,20.0
6: ,2.5
7: ,5.0
8: ,5.0
9: ,5.0
Correct

This is test number: ,4312
The Label of this picture is: ,5
0: ,7.4
1: ,14.8
2: ,3.7
3: ,14.8
4: ,3.7
5: ,29.6
6: ,7.4
7: ,3.7
8: ,7.4
9: ,7.4
Correct

This is test number: ,4313
The Label of this picture is: ,4
0: ,6.5
1: ,12.9
2: ,6.5
3: ,6.5
4: ,25.8
5: ,6.5
6: ,3.2
7: ,12.9
8: ,6.5
9: ,12.9
Correct

This is test number: ,4314
The Label of this picture is: ,9
0: ,13.1
1: ,6.6
2: ,6.6
3: ,6.6
4: ,6.6
5: ,6.6
6: ,1.6
7: ,13.1
8: ,13.1
9: ,26.2
Correct

This is test number: ,4315
The Label of this picture is: ,5
0: ,6.5
1: ,6.5
2: ,6.5
3: ,12.9
4: ,3.2
5: ,25.8
6: ,12.9
7: ,6.5
8: ,6.5
9: ,12.9
Correct

This is test number: ,4316
The Label of this picture is: ,9
0: ,12.5
1: ,6.3
2: ,6.3
3: ,12.5
4: ,6.3
5: ,12.5
6: ,6.3
7: ,6.3
8: ,6.3
9: ,25.0
Correct

This is test number: ,4317
The Label of this picture is: ,3
0: ,12.9
1: ,6.5
2: ,6.5
3: ,25.8
4: ,6.5
5: ,12.9
6: ,3.2
7: ,12.9
8: ,6.5
9: ,6.5
Correct

This is test number: ,4318
The Label of this picture is: ,1
0: ,11.4
1: ,22.9
2: ,5.7
3: ,2.9
4: ,11.4
5: ,11.4
6: ,5.7
7: ,11.4
8: ,5.7
9: ,11.4
Correct

This is test number: ,4319
The Label of this picture is: ,9
0: ,8.3
1: ,8.3
2: ,8.3
3: ,8.3
4: ,8.3
5: ,4.2
6: ,4.2
7: ,8.3
8: ,8.3
9: ,33.3
Correct

This is test number: ,4320
The Label of this picture is: ,0
0: ,41.0
1: ,10.3
2: ,5.1
3: ,5.1
4: ,2.6
5: ,10.3
6: ,5.1
7: ,5.1
8: ,5.1
9: ,10.3
Correct

This is test number: ,4321
The Label of this picture is: ,9
0: ,12.5
1: ,6.3
2: ,6.3
3: ,12.5
4: ,3.1
5: ,12.5
6: ,3.1
7: ,6.3
8: ,12.5
9: ,25.0
Correct

This is test number: ,4322
The Label of this picture is: ,7
0: ,7.7
1: ,7.7
2: ,7.7
3: ,7.7
4: ,7.7
5: ,7.7
6: ,3.8
7: ,30.8
8: ,3.8
9: ,15.4
Correct

This is test number: ,4323
The Label of this picture is: ,5
0: ,5.3
1: ,10.5
2: ,5.3
3: ,21.1
4: ,5.3
5: ,21.1
6: ,10.5
7: ,5.3
8: ,10.5
9: ,5.3
TOP 5

This is test number: ,4324
The Label of this picture is: ,4
0: ,6.9
1: ,13.8
2: ,6.9
3: ,6.9
4: ,27.6
5: ,6.9
6: ,6.9
7: ,13.8
8: ,3.4
9: ,6.9
Correct

This is test number: ,4325
The Label of this picture is: ,9
0: ,7.4
1: ,7.4
2: ,7.4
3: ,7.4
4: ,7.4
5: ,7.4
6: ,3.7
7: ,14.8
8: ,7.4
9: ,29.6
Correct

This is test number: ,4326
The Label of this picture is: ,2
0: ,12.1
1: ,6.1
2: ,24.2
3: ,12.1
4: ,6.1
5: ,3.0
6: ,6.1
7: ,6.1
8: ,12.1
9: ,12.1
Correct

This is test number: ,4327
The Label of this picture is: ,0
0: ,36.4
1: ,4.5
2: ,4.5
3: ,9.1
4: ,4.5
5: ,9.1
6: ,4.5
7: ,9.1
8: ,9.1
9: ,9.1
Correct

This is test number: ,4328
The Label of this picture is: ,1
0: ,8.0
1: ,32.0
2: ,4.0
3: ,4.0
4: ,16.0
5: ,8.0
6: ,8.0
7: ,8.0
8: ,4.0
9: ,8.0
Correct

This is test number: ,4329
The Label of this picture is: ,0
0: ,43.2
1: ,10.8
2: ,5.4
3: ,5.4
4: ,2.7
5: ,10.8
6: ,5.4
7: ,5.4
8: ,5.4
9: ,5.4
Correct

This is test number: ,4330
The Label of this picture is: ,5
0: ,11.1
1: ,11.1
2: ,5.6
3: ,11.1
4: ,5.6
5: ,22.2
6: ,5.6
7: ,5.6
8: ,11.1
9: ,11.1
Correct

This is test number: ,4331
The Label of this picture is: ,1
0: ,6.3
1: ,25.0
2: ,6.3
3: ,3.1
4: ,12.5
5: ,12.5
6: ,6.3
7: ,12.5
8: ,3.1
9: ,12.5
Correct

This is test number: ,4332
The Label of this picture is: ,4
0: ,6.1
1: ,24.2
2: ,6.1
3: ,6.1
4: ,24.2
5: ,6.1
6: ,6.1
7: ,12.1
8: ,3.0
9: ,6.1
TOP 5

This is test number: ,4333
The Label of this picture is: ,9
0: ,6.7
1: ,6.7
2: ,6.7
3: ,6.7
4: ,6.7
5: ,13.3
6: ,6.7
7: ,13.3
8: ,6.7
9: ,26.7
Correct

This is test number: ,4334
The Label of this picture is: ,3
0: ,3.2
1: ,6.3
2: ,6.3
3: ,50.8
4: ,1.6
5: ,12.7
6: ,3.2
7: ,6.3
8: ,6.3
9: ,3.2
Correct

This is test number: ,4335
The Label of this picture is: ,3
0: ,9.6
1: ,9.6
2: ,4.8
3: ,38.6
4: ,1.2
5: ,9.6
6: ,2.4
7: ,4.8
8: ,9.6
9: ,9.6
Correct

This is test number: ,4336
The Label of this picture is: ,6
0: ,8.0
1: ,16.0
2: ,8.0
3: ,8.0
4: ,4.0
5: ,8.0
6: ,32.0
7: ,4.0
8: ,8.0
9: ,4.0
Correct

This is test number: ,4337
The Label of this picture is: ,1
0: ,6.9
1: ,27.6
2: ,3.4
3: ,3.4
4: ,13.8
5: ,6.9
6: ,6.9
7: ,13.8
8: ,3.4
9: ,13.8
Correct

This is test number: ,4338
The Label of this picture is: ,5
0: ,15.1
1: ,7.5
2: ,3.8
3: ,15.1
4: ,1.9
5: ,30.2
6: ,7.5
7: ,3.8
8: ,7.5
9: ,7.5
Correct

This is test number: ,4339
The Label of this picture is: ,2
0: ,9.3
1: ,9.3
2: ,18.6
3: ,18.6
4: ,2.3
5: ,9.3
6: ,4.7
7: ,9.3
8: ,9.3
9: ,9.3
TOP 5

This is test number: ,4340
The Label of this picture is: ,5
0: ,14.8
1: ,7.4
2: ,3.7
3: ,14.8
4: ,3.7
5: ,29.6
6: ,7.4
7: ,3.7
8: ,7.4
9: ,7.4
Correct

This is test number: ,4341
The Label of this picture is: ,2
0: ,8.3
1: ,4.2
2: ,16.7
3: ,8.3
4: ,8.3
5: ,8.3
6: ,4.2
7: ,8.3
8: ,16.7
9: ,16.7
TOP 5

This is test number: ,4342
The Label of this picture is: ,2
0: ,7.7
1: ,3.8
2: ,30.8
3: ,7.7
4: ,3.8
5: ,3.8
6: ,3.8
7: ,15.4
8: ,7.7
9: ,15.4
Correct

This is test number: ,4343
The Label of this picture is: ,0
0: ,45.1
1: ,5.6
2: ,2.8
3: ,5.6
4: ,1.4
5: ,5.6
6: ,5.6
7: ,5.6
8: ,11.3
9: ,11.3
Correct

This is test number: ,4344
The Label of this picture is: ,9
0: ,11.1
1: ,5.6
2: ,11.1
3: ,5.6
4: ,5.6
5: ,11.1
6: ,5.6
7: ,11.1
8: ,11.1
9: ,22.2
Correct

This is test number: ,4345
The Label of this picture is: ,2
0: ,9.5
1: ,4.8
2: ,38.1
3: ,9.5
4: ,4.8
5: ,9.5
6: ,4.8
7: ,4.8
8: ,9.5
9: ,4.8
Correct

This is test number: ,4346
The Label of this picture is: ,6
0: ,9.1
1: ,9.1
2: ,4.5
3: ,9.1
4: ,4.5
5: ,9.1
6: ,36.4
7: ,4.5
8: ,9.1
9: ,4.5
Correct

This is test number: ,4347
The Label of this picture is: ,6
0: ,7.7
1: ,15.4
2: ,7.7
3: ,7.7
4: ,3.8
5: ,7.7
6: ,30.8
7: ,3.8
8: ,7.7
9: ,7.7
Correct

This is test number: ,4348
The Label of this picture is: ,0
0: ,41.0
1: ,5.1
2: ,5.1
3: ,5.1
4: ,2.6
5: ,10.3
6: ,5.1
7: ,10.3
8: ,5.1
9: ,10.3
Correct

This is test number: ,4349
The Label of this picture is: ,1
0: ,12.5
1: ,25.0
2: ,6.3
3: ,3.1
4: ,12.5
5: ,6.3
6: ,12.5
7: ,12.5
8: ,3.1
9: ,6.3
Correct

This is test number: ,4350
The Label of this picture is: ,2
0: ,8.7
1: ,8.7
2: ,17.4
3: ,17.4
4: ,4.3
5: ,8.7
6: ,8.7
7: ,8.7
8: ,8.7
9: ,8.7
TOP 5

This is test number: ,4351
The Label of this picture is: ,0
0: ,43.2
1: ,5.4
2: ,5.4
3: ,5.4
4: ,2.7
5: ,5.4
6: ,5.4
7: ,10.8
8: ,5.4
9: ,10.8
Correct

This is test number: ,4352
The Label of this picture is: ,3
0: ,5.3
1: ,10.7
2: ,5.3
3: ,42.7
4: ,1.3
5: ,10.7
6: ,2.7
7: ,5.3
8: ,10.7
9: ,5.3
Correct

This is test number: ,4353
The Label of this picture is: ,0
0: ,40.0
1: ,10.0
2: ,5.0
3: ,5.0
4: ,5.0
5: ,5.0
6: ,5.0
7: ,10.0
8: ,5.0
9: ,10.0
Correct

This is test number: ,4354
The Label of this picture is: ,2
0: ,9.1
1: ,9.1
2: ,18.2
3: ,9.1
4: ,4.5
5: ,9.1
6: ,4.5
7: ,18.2
8: ,9.1
9: ,9.1
TOP 5

This is test number: ,4355
The Label of this picture is: ,5
0: ,6.6
1: ,6.6
2: ,6.6
3: ,26.2
4: ,1.6
5: ,26.2
6: ,6.6
7: ,6.6
8: ,6.6
9: ,6.6
TOP 5

This is test number: ,4356
The Label of this picture is: ,5
0: ,7.4
1: ,14.8
2: ,7.4
3: ,14.8
4: ,3.7
5: ,14.8
6: ,14.8
7: ,3.7
8: ,14.8
9: ,3.7
TOP 5

This is test number: ,4357
The Label of this picture is: ,7
0: ,14.3
1: ,14.3
2: ,7.1
3: ,7.1
4: ,7.1
5: ,7.1
6: ,3.6
7: ,28.6
8: ,3.6
9: ,7.1
Correct

This is test number: ,4358
The Label of this picture is: ,9
0: ,11.1
1: ,5.6
2: ,5.6
3: ,11.1
4: ,5.6
5: ,11.1
6: ,5.6
7: ,11.1
8: ,11.1
9: ,22.2
Correct

This is test number: ,4359
The Label of this picture is: ,5
0: ,18.2
1: ,9.1
2: ,9.1
3: ,9.1
4: ,4.5
5: ,18.2
6: ,4.5
7: ,9.1
8: ,9.1
9: ,9.1
TOP 5

This is test number: ,4360
The Label of this picture is: ,5
0: ,10.0
1: ,10.0
2: ,5.0
3: ,20.0
4: ,10.0
5: ,20.0
6: ,5.0
7: ,5.0
8: ,10.0
9: ,5.0
TOP 5

This is test number: ,4361
The Label of this picture is: ,0
0: ,38.1
1: ,9.5
2: ,4.8
3: ,4.8
4: ,4.8
5: ,9.5
6: ,4.8
7: ,4.8
8: ,9.5
9: ,9.5
Correct

This is test number: ,4362
The Label of this picture is: ,8
0: ,6.0
1: ,3.0
2: ,3.0
3: ,11.9
4: ,3.0
5: ,6.0
6: ,6.0
7: ,1.5
8: ,47.8
9: ,11.9
Correct

This is test number: ,4363
The Label of this picture is: ,9
0: ,5.9
1: ,5.9
2: ,11.8
3: ,5.9
4: ,5.9
5: ,11.8
6: ,11.8
7: ,11.8
8: ,5.9
9: ,23.5
Correct

This is test number: ,4364
The Label of this picture is: ,5
0: ,7.3
1: ,7.3
2: ,7.3
3: ,14.5
4: ,1.8
5: ,29.1
6: ,7.3
7: ,7.3
8: ,14.5
9: ,3.6
Correct

This is test number: ,4365
The Label of this picture is: ,0
0: ,47.1
1: ,11.8
2: ,2.9
3: ,2.9
4: ,2.9
5: ,5.9
6: ,5.9
7: ,11.8
8: ,2.9
9: ,5.9
Correct

This is test number: ,4366
The Label of this picture is: ,3
0: ,5.7
1: ,5.7
2: ,5.7
3: ,45.4
4: ,0.7
5: ,11.3
6: ,2.8
7: ,5.7
8: ,11.3
9: ,5.7
Correct

This is test number: ,4367
The Label of this picture is: ,2
0: ,13.8
1: ,13.8
2: ,13.8
3: ,13.8
4: ,3.4
5: ,13.8
6: ,6.9
7: ,6.9
8: ,6.9
9: ,6.9
TOP 5

This is test number: ,4368
The Label of this picture is: ,5
0: ,10.5
1: ,10.5
2: ,5.3
3: ,10.5
4: ,5.3
5: ,21.1
6: ,10.5
7: ,5.3
8: ,10.5
9: ,10.5
Correct

This is test number: ,4369
The Label of this picture is: ,9
0: ,10.3
1: ,10.3
2: ,10.3
3: ,10.3
4: ,10.3
5: ,5.1
6: ,2.6
7: ,10.3
8: ,10.3
9: ,20.5
Correct

This is test number: ,4370
The Label of this picture is: ,0
0: ,34.8
1: ,8.7
2: ,4.3
3: ,4.3
4: ,4.3
5: ,8.7
6: ,8.7
7: ,8.7
8: ,8.7
9: ,8.7
Correct

This is test number: ,4371
The Label of this picture is: ,8
0: ,10.3
1: ,5.1
2: ,5.1
3: ,10.3
4: ,5.1
5: ,5.1
6: ,5.1
7: ,2.6
8: ,41.0
9: ,10.3
Correct

This is test number: ,4372
The Label of this picture is: ,8
0: ,10.7
1: ,2.7
2: ,5.3
3: ,10.7
4: ,5.3
5: ,5.3
6: ,5.3
7: ,1.3
8: ,42.7
9: ,10.7
Correct

This is test number: ,4373
The Label of this picture is: ,4
0: ,6.9
1: ,13.8
2: ,6.9
3: ,3.4
4: ,27.6
5: ,3.4
6: ,3.4
7: ,13.8
8: ,6.9
9: ,13.8
Correct

This is test number: ,4374
The Label of this picture is: ,5
0: ,6.7
1: ,3.3
2: ,6.7
3: ,26.7
4: ,3.3
5: ,13.3
6: ,6.7
7: ,6.7
8: ,13.3
9: ,13.3
TOP 5

This is test number: ,4375
The Label of this picture is: ,8
0: ,6.2
1: ,3.1
2: ,6.2
3: ,12.3
4: ,3.1
5: ,6.2
6: ,6.2
7: ,1.5
8: ,49.2
9: ,6.2
Correct

This is test number: ,4376
The Label of this picture is: ,8
0: ,16.0
1: ,4.0
2: ,8.0
3: ,16.0
4: ,4.0
5: ,4.0
6: ,4.0
7: ,4.0
8: ,32.0
9: ,8.0
Correct

This is test number: ,4377
The Label of this picture is: ,4
0: ,6.9
1: ,13.8
2: ,6.9
3: ,6.9
4: ,27.6
5: ,6.9
6: ,6.9
7: ,13.8
8: ,3.4
9: ,6.9
Correct

This is test number: ,4378
The Label of this picture is: ,5
0: ,6.3
1: ,6.3
2: ,6.3
3: ,25.0
4: ,3.1
5: ,25.0
6: ,6.3
7: ,3.1
8: ,12.5
9: ,6.3
TOP 5

This is test number: ,4379
The Label of this picture is: ,4
0: ,5.9
1: ,11.8
2: ,11.8
3: ,5.9
4: ,23.5
5: ,5.9
6: ,5.9
7: ,11.8
8: ,5.9
9: ,11.8
Correct

This is test number: ,4380
The Label of this picture is: ,8
0: ,6.9
1: ,6.9
2: ,6.9
3: ,13.8
4: ,6.9
5: ,6.9
6: ,6.9
7: ,3.4
8: ,27.6
9: ,13.8
Correct

This is test number: ,4381
The Label of this picture is: ,5
0: ,14.8
1: ,7.4
2: ,3.7
3: ,14.8
4: ,3.7
5: ,29.6
6: ,7.4
7: ,3.7
8: ,7.4
9: ,7.4
Correct

This is test number: ,4382
The Label of this picture is: ,4
0: ,4.3
1: ,8.5
2: ,8.5
3: ,8.5
4: ,17.0
5: ,8.5
6: ,2.1
7: ,17.0
8: ,8.5
9: ,17.0
TOP 5

This is test number: ,4383
The Label of this picture is: ,9
0: ,2.9
1: ,2.9
2: ,5.7
3: ,5.7
4: ,5.7
5: ,5.7
6: ,2.9
7: ,11.4
8: ,11.4
9: ,45.7
Correct

This is test number: ,4384
The Label of this picture is: ,2
0: ,9.1
1: ,18.2
2: ,18.2
3: ,9.1
4: ,9.1
5: ,9.1
6: ,4.5
7: ,9.1
8: ,9.1
9: ,4.5
TOP 5

This is test number: ,4385
The Label of this picture is: ,2
0: ,8.3
1: ,8.3
2: ,16.7
3: ,16.7
4: ,4.2
5: ,8.3
6: ,4.2
7: ,16.7
8: ,8.3
9: ,8.3
TOP 5

This is test number: ,4386
The Label of this picture is: ,1
0: ,7.1
1: ,28.6
2: ,7.1
3: ,3.6
4: ,14.3
5: ,7.1
6: ,14.3
7: ,7.1
8: ,3.6
9: ,7.1
Correct

This is test number: ,4387
The Label of this picture is: ,2
0: ,14.8
1: ,14.8
2: ,14.8
3: ,14.8
4: ,3.7
5: ,7.4
6: ,7.4
7: ,7.4
8: ,7.4
9: ,7.4
TOP 5

This is test number: ,4388
The Label of this picture is: ,6
0: ,8.3
1: ,8.3
2: ,8.3
3: ,8.3
4: ,4.2
5: ,8.3
6: ,33.3
7: ,4.2
8: ,8.3
9: ,8.3
Correct

This is test number: ,4389
The Label of this picture is: ,8
